file,status,original_lines,kept_lines,dropped_placeholders,dropped_empty_tails,empty_lines_removed,whitespace_collapsed,numbers_rounded,dates_normalized,duplicates_removed,bad_date_segments
8278e707-0149-4053-8c0c-069ab21ab15c.txt,ok,24,4,0,0,14,0,0,1,6,1
82889c04-18af-4233-8524-ea429df66122.txt,ok,66,41,1,0,14,35,15,44,10,38
829b31ba-ecc6-4887-b6c7-5103b9433864.txt,ok,41,24,1,0,14,15,7,23,2,17
82b5aa26-e579-4d1d-a4a3-bb43d308e790.txt,ok,39,21,1,0,14,15,6,21,3,18
82b726ad-c837-4c8e-af75-c8147f95b420.txt,ok,66,46,1,0,14,21,10,64,5,28
82ca8f0e-b743-40fc-afaa-a43743a31fa7.txt,ok,24,4,0,0,14,0,0,1,6,1
82ceb08c-e14b-4392-8382-c35a5a2e38f9.txt,ok,74,48,1,0,14,40,21,49,11,44
83044f55-e41f-4489-a0b8-f69bd6c7b1d4.txt,ok,84,60,1,0,14,44,10,72,9,54
83191c9d-717a-4aaf-b752-73ae4020ec22.txt,ok,53,19,0,0,14,25,0,22,20,29
83598797-7188-4f90-a6cc-c2cf0635c93b.txt,ok,111,51,1,0,14,68,24,75,45,77
83755311-1f14-4860-85ba-82d30e6240bc.txt,ok,155,82,1,0,14,113,35,136,58,127
8381a6a0-bf09-47bf-90c1-e1305ad18bd3.txt,ok,108,77,1,0,14,53,15,109,16,67
83985d34-f118-4fcf-b686-b9bea595d753.txt,ok,37,20,1,0,14,13,6,19,2,16
839ce846-01e0-4a19-8c46-a6858480259f.txt,ok,76,41,1,0,14,44,21,55,20,49
83c0d9c5-d8e8-496f-8976-0c18366c5263.txt,ok,72,31,1,0,14,39,21,56,26,44
83dc36e1-b02a-4821-95d3-e74301be5325.txt,ok,82,49,1,0,14,44,25,62,18,49
841f2c79-e055-4c9c-932e-f9fa4c8abd78.txt,ok,75,52,1,0,14,36,19,57,8,40
8421cbb6-5534-41e4-b58f-75485598cd29.txt,ok,156,84,1,0,14,114,35,140,57,126
842727a3-e745-4d04-97f1-2bae9515ae49.txt,ok,89,61,1,0,14,51,31,68,13,53
84279ae2-84d5-484a-9753-daf738d2a501.txt,ok,33,15,1,0,14,9,6,14,3,11
843c5335-a219-441c-baae-f64df32d21da.txt,ok,225,131,1,0,14,175,45,205,79,198
84536661-9c22-4200-9de9-c3798c588db7.txt,ok,24,4,0,0,14,0,0,1,6,1
845ae63f-04fa-4f2a-9e3b-275ec56ffea6.txt,ok,69,41,1,0,14,39,21,51,13,42
845e6da8-e18f-44ce-9c5a-9cfa4a45259e.txt,ok,25,8,1,0,14,2,0,4,2,4
8480db52-1875-498d-9710-59aab4493236.txt,ok,25,8,1,0,14,2,0,4,2,4
84821779-f71c-4b40-b3a7-f2669e8f93a8.txt,ok,78,45,1,0,14,50,10,46,18,59
848afed3-75e4-41e3-bbdf-a91010f2c9a2.txt,ok,35,13,1,0,14,10,0,10,7,12
84b1ca73-45c1-46eb-8004-72b7ceb88258.txt,ok,201,127,1,0,14,146,35,182,59,173
84bd2581-28e6-42a8-bf90-7fda053b7c38.txt,ok,65,42,1,0,14,32,21,48,8,36
84da4cd3-7fe4-43d4-94f1-45328f89debe.txt,ok,24,4,0,0,14,0,0,1,6,1
84f7afbf-f950-41f0-9464-7e2132e09902.txt,ok,109,50,1,0,14,65,21,77,44,71
84fbaa50-e64d-4cc6-ad4d-5ed83be4b009.txt,ok,66,36,1,0,14,34,21,46,15,37
85176c3a-7a43-4eff-bb36-2a37af9fb3d9.txt,ok,24,4,0,0,14,0,0,1,6,1
852590d7-16f7-466d-a37c-4b2d14194de9.txt,ok,167,94,1,0,14,124,40,150,58,138
8556eb40-e711-44ef-839a-80dc91dbcd4c.txt,ok,78,35,1,0,14,40,21,63,28,48
8557e1cc-4bf4-4bc0-a36e-85a042f5b84e.txt,ok,70,32,1,0,14,38,18,54,23,43
857120c3-b1a7-4c41-a6d8-35f41a83afd8.txt,ok,60,34,1,0,14,28,12,43,11,32
858c50c1-ba3a-4e3f-97b2-75cf325730c4.txt,ok,105,51,1,0,14,62,18,72,39,68
85954281-967d-42aa-8984-17db2855ce15.txt,ok,44,17,0,0,14,18,0,17,13,21
85988926-4cce-4e33-b318-351ef3f615f0.txt,ok,45,26,1,0,14,21,9,25,4,24
85a6c764-d89d-4945-b43b-3b20a79af48d.txt,ok,70,38,1,0,14,33,15,53,17,44
85b8ea91-0590-4ad6-b9b1-7e3111798406.txt,ok,42,24,1,0,14,17,6,26,3,21
85d5cda6-3089-4dd5-917f-d381a1b3cafa.txt,ok,24,7,1,0,14,1,0,4,2,3
85f262f9-d60b-484b-8a46-53c753760dfb.txt,ok,65,44,1,0,14,24,9,59,6,31
85fffbe8-f361-40e4-9e1f-a7a3144e4e19.txt,ok,24,4,0,0,14,0,0,1,6,1
861acbce-4585-4eeb-8e83-df794e0860a3.txt,ok,155,82,1,0,14,115,35,135,58,126
864070d5-d75c-4b5c-95d8-e5bc278101b9.txt,ok,73,41,1,0,14,40,21,53,17,48
864652d8-7c7e-4730-b916-4dac3522ec34.txt,ok,117,73,1,0,14,81,25,97,29,91
864b518d-ed1b-4d33-9fce-c402996e3d7d.txt,ok,52,34,1,0,14,27,8,33,3,31
865aa800-8dd4-4bc3-ae79-937ba274de85.txt,ok,78,55,1,0,14,46,10,62,8,53
866e41d2-5e8e-48d8-9d43-0d64a7b891dc.txt,ok,163,104,1,0,14,110,35,159,44,122
86ae2741-829e-44fe-a405-bc0c7eeca1bb.txt,ok,80,51,1,0,14,52,15,61,14,58
86bb2dbe-740a-4fea-84d5-880225b71066.txt,ok,159,88,1,0,14,115,35,142,56,128
86c98d17-7c16-4acd-a0be-fd84acc4de4f.txt,ok,41,22,1,0,14,16,9,20,4,19
86ec915d-93a4-4088-bf7a-a3131dfe6230.txt,ok,24,4,0,0,14,0,0,1,6,1
86f130da-323d-44dd-8250-cb3938ba94ac.txt,ok,57,35,1,0,14,26,15,38,7,30
8718abdb-089c-4ea2-bcff-f3834d29fbc8.txt,ok,24,4,0,0,14,0,0,1,6,1
8730887b-816a-4c8a-bbc0-76d20422938d.txt,ok,63,38,1,0,14,34,21,39,10,36
8738e7b7-b428-478f-b05e-e1646cf0a3b0.txt,ok,57,35,1,0,14,27,9,38,7,33
87423e16-565f-4e6e-a897-53de6ae3279d.txt,ok,54,31,1,0,14,28,12,34,8,32
875c0b70-2a85-49d1-be90-d3e001e6d9be.txt,ok,36,16,0,0,14,11,0,13,6,14
8764e684-90ee-48f5-b05a-00545545d22a.txt,ok,125,74,1,0,14,90,30,106,36,102
87783cf4-0635-4faa-96de-99ae5a1bab88.txt,ok,140,77,1,0,14,100,30,121,48,112
87910bfd-4d4c-4703-b382-6cea112b57a0.txt,ok,155,96,1,0,14,113,35,136,44,127
87b1c05b-ceec-40c5-85f9-35e105d45387.txt,ok,25,8,1,0,14,2,0,4,2,4
87bae2fa-2f6d-4253-94d0-2a233ee91018.txt,ok,43,26,1,0,14,18,6,23,2,21
87d00341-41c4-48d0-896c-6f12a78563c7.txt,ok,73,46,1,0,14,39,22,49,12,44
87e182af-a894-48e4-bd2a-3aa432144448.txt,ok,48,29,1,0,14,20,6,28,4,24
87f6f9bf-b69d-4b18-a922-734411815e5a.txt,ok,186,110,1,0,14,136,40,163,61,159
87f70c93-573c-46f5-ae8f-896e43b8d462.txt,ok,40,22,1,0,14,16,6,22,3,20
881035e0-8227-47f8-8d02-b8be70cc0c5d.txt,ok,124,89,1,0,14,73,20,115,20,86
882b6c14-cc27-4cdb-b994-965c99f6b2cb.txt,ok,24,4,0,0,14,0,0,1,6,1
8839750e-9cce-4556-951b-7fbeb7a2f03e.txt,ok,80,52,1,0,14,51,15,61,13,57
88543cca-021e-4cfc-b376-7720eaf86900.txt,ok,65,43,1,0,14,36,10,49,7,44
885b0e38-d150-4a0a-8a5b-1ded6561c51b.txt,ok,157,97,1,0,14,117,35,136,45,129
8873ce35-5d43-4d00-9609-2f2c7edbe8e4.txt,ok,51,32,1,0,14,24,8,35,4,29
88765638-6308-4097-bdf5-d9860ee2266d.txt,ok,27,10,0,0,14,4,0,8,3,6
887e631d-27e3-43b4-9d5c-b86b7211dfa7.txt,ok,71,39,1,0,14,38,21,51,17,46
8894e907-746c-4153-ac7f-d14e4a6e444b.txt,ok,73,42,1,0,14,40,18,53,16,46
88a663c3-65d8-4cdc-bf80-611f8873ef20.txt,ok,164,95,1,0,14,122,30,141,54,138
88a7d1b2-bad4-4378-b0dd-b57c397495c2.txt,ok,24,7,1,0,14,1,0,4,2,3
88ac9d10-0214-40b8-ab7e-f9a62dce6ec8.txt,ok,149,81,1,0,14,110,35,129,53,124
88b2a3f2-ac39-47dc-81c2-b1ea7a3f626b.txt,ok,75,35,1,0,14,40,18,58,25,48
88bd8a64-0370-497d-a658-d6b18620dd9c.txt,ok,84,49,1,0,14,48,24,64,20,54
88cb3553-25d8-40b5-866d-ce2f844d519c.txt,ok,24,4,0,0,14,0,0,1,6,1
88ce592b-d48b-4ff6-af57-6879879b1aa3.txt,ok,24,4,0,0,14,0,0,1,6,1
88d6a147-b89b-41be-a6fd-5213ec870b5b.txt,ok,52,34,1,0,14,22,7,37,3,26
88de88be-6629-4bf2-9aca-99a299f8394d.txt,ok,69,42,1,0,14,39,18,49,12,43
891d27de-e077-43cd-b75b-f10032fd4f4d.txt,ok,102,48,1,0,14,63,20,67,39,68
8936b16a-5115-4f44-bd57-af9587f83cc8.txt,ok,44,26,1,0,14,18,6,24,3,22
8954da32-c72a-4198-9d2c-e85d0c867bbd.txt,ok,80,47,1,0,14,44,21,59,18,52
895bc362-cce4-4786-ab93-73bcd362cd19.txt,ok,53,34,1,0,14,27,8,35,4,32
895ed46b-7fc5-4128-8498-76d586165055.txt,ok,57,38,1,0,14,27,15,39,4,29
899c4c37-0ce8-4113-b26c-bc25adbbb84e.txt,ok,31,15,1,0,14,8,3,11,1,9
89c0b000-b1a9-4d28-a2d6-4cd3f140c971.txt,ok,64,31,1,0,14,32,15,46,18,39
89d45246-bafc-4351-b645-ad23529f648f.txt,ok,60,38,1,0,14,29,18,42,7,32
89e13331-6898-46ed-acad-0ab2d5fd0a47.txt,ok,146,82,1,0,14,110,35,127,49,121
89e41704-3319-4d9d-9378-09dcf6cb7920.txt,ok,55,35,1,0,14,21,12,42,5,25
89e82bcd-c04c-4784-91ad-06b315ccc4fc.txt,ok,115,71,1,0,14,68,36,89,29,73
89fe641c-0154-4ca5-89c1-cfda3580e768.txt,ok,25,8,1,0,14,2,0,4,2,4
8a045af9-3029-4409-aa50-5d5164951621.txt,ok,24,4,0,0,14,0,0,1,6,1
8a0a2378-a3de-4cd0-9714-85747f788907.txt,ok,53,29,1,0,14,25,12,36,9,30
8a1ea609-c120-46f9-961d-9a537a244f9d.txt,ok,69,39,1,0,14,37,19,49,15,43
8a3a2fc8-35b0-49ed-955f-8f063194e36a.txt,ok,24,4,0,0,14,0,0,1,6,1
8a43f1eb-c3df-4949-a0aa-c2c3baaac1bc.txt,ok,73,43,1,0,14,41,21,55,15,46
8a68299d-aa26-411c-aec5-64920f98e6e2.txt,ok,71,47,1,0,14,27,12,66,9,35
8a761733-804d-4bad-a97d-0cd516332538.txt,ok,71,47,1,0,14,36,21,52,9,39
8a77aca7-0d14-44fb-bf8f-d7d66dd84010.txt,ok,24,4,0,0,14,0,0,1,6,1
8a895a8d-1c95-4207-8888-5bbbef31d457.txt,ok,24,7,1,0,14,1,0,4,2,3
8a8e250c-1e61-4be1-934e-c910973647a8.txt,ok,24,4,0,0,14,0,0,1,6,1
8a9f7071-ada3-4f55-8f22-f6fb2f3305ca.txt,ok,119,60,1,0,14,73,24,86,44,81
8aa2beb4-80ba-42e7-877a-fa233a90a05c.txt,ok,73,29,1,0,14,40,6,40,29,44
8aafd110-b314-4661-9ae8-93dc7ae92204.txt,ok,78,32,1,0,14,44,6,45,31,49
8ab6d05b-8a26-4d1b-914b-5ba9368b5888.txt,ok,77,53,1,0,14,26,9,74,9,37
8ac45694-7573-4562-a3cb-cb7669d221ba.txt,ok,24,4,0,0,14,0,0,1,6,1
8afdc83a-533b-4dac-8bc3-bacdc55be12f.txt,ok,188,113,1,0,14,141,35,166,60,161
8b28a910-67e1-4035-9151-3fd12f1e6707.txt,ok,72,46,1,0,14,38,21,48,11,43
8b2f1473-2e6d-49ec-ae3e-23f83add4b19.txt,ok,66,42,1,0,14,33,22,48,9,38
8b2fd3eb-5778-490d-8727-a39d15484bf9.txt,ok,77,47,1,0,14,44,21,57,15,48
8b412cbb-49b4-4412-85a0-8e7f2554f4d6.txt,ok,53,22,1,0,14,27,0,22,16,29
8b47143f-2d3b-4425-a872-569af4ec0818.txt,ok,63,42,1,0,14,24,9,53,6,32
8b6bb7dd-7f9c-4843-a8f5-1a2688ac28db.txt,ok,24,4,0,0,14,0,0,1,6,1
8b889664-5491-4db3-adae-6f582a3feb1a.txt,ok,92,49,1,0,14,47,21,80,28,59
8b917bbd-452f-4030-a92c-ed97d1667b57.txt,ok,98,57,1,0,14,65,21,79,26,72
8b932b32-5739-44b8-99ab-032d1c79df9c.txt,ok,155,91,1,0,14,111,35,137,49,127
8b95fd53-f2ef-4221-9dad-fedf5166294e.txt,ok,64,43,1,0,14,15,6,61,6,22
8b9918fc-8bdd-43c7-bbea-aac8fd00e828.txt,ok,128,70,1,0,14,78,30,103,43,88
8ba4dc23-8dc9-42d2-ab21-14b6e3f65038.txt,ok,43,23,1,0,14,18,9,25,5,22
8bb3f909-42ee-4322-b041-5e91bf958491.txt,ok,83,40,1,0,14,43,22,70,28,49
8bb71de9-a479-4171-8315-f3fe137e6dff.txt,ok,124,78,1,0,14,85,20,105,31,97
8bd35881-8731-42ea-9e4d-5642ff6ac08a.txt,ok,57,36,1,0,14,27,18,40,6,30
8bf24c8b-1d28-4715-847f-2275502c656c.txt,ok,56,35,1,0,14,29,9,35,6,33
8bf82d63-5237-4249-87ec-b14f253973eb.txt,ok,64,39,1,0,14,36,10,47,10,41
8c03aa1c-1854-4653-b944-b2f7de1b504c.txt,ok,145,78,1,0,14,106,35,129,52,120
8c5c81d9-b4b4-45a5-81bd-9895ee304dce.txt,ok,155,95,1,0,14,114,35,135,45,127
8c881d56-b5e0-4e2a-9bdb-0b3c351c5bc2.txt,ok,24,4,0,0,14,0,0,1,6,1
8c966106-7002-46fe-a68c-650532652e90.txt,ok,67,41,1,0,14,34,21,45,11,40
8cc45753-580a-4172-9700-f39e4d5e9c03.txt,ok,71,42,1,0,14,38,22,51,14,40
8cd19e25-68e0-4873-986d-ac9563d1fe96.txt,ok,68,43,1,0,14,35,21,48,10,38
8ce4758f-accf-4cee-9975-31e073718c2c.txt,ok,81,50,1,0,14,46,22,62,16,52
8cf13a6b-5e28-423f-9e43-19a9cd66c17b.txt,ok,171,91,1,0,14,121,35,151,65,143
8d0162ef-33bb-47d1-9fcc-a6b15ecc984e.txt,ok,54,19,0,0,14,27,0,23,21,28
8d195e2a-4420-457e-bc35-efef341c6a56.txt,ok,24,4,0,0,14,0,0,1,6,1
8d46ea7a-2fa9-46be-8f2f-847fc226df02.txt,ok,66,43,1,0,14,34,18,44,8,38
8d4a2acc-dc96-4d3f-9687-5086947c80d5.txt,ok,168,96,1,0,14,120,36,151,57,137
8d4a997a-bfc8-4ba2-8e94-46effdc5aa8f.txt,ok,86,38,1,0,14,51,12,53,33,54
8d7a523b-9741-4fec-861f-42eee37d62a0.txt,ok,45,25,1,0,14,19,9,27,5,23
8d81f5fd-b27c-4617-9273-08709e99684c.txt,ok,152,81,1,0,14,110,35,135,56,125
8da4f690-57db-4255-912b-411f0a016d1a.txt,ok,154,89,1,0,14,112,35,134,50,128
8dc985d5-3c5b-4756-b617-14b0a3fb5179.txt,ok,75,32,1,0,14,39,21,59,28,47
8ddcba2e-7c48-4222-acd7-d23170f15671.txt,ok,72,50,1,0,14,42,10,53,7,47
8de0599e-3c43-4858-abe5-a3bc0c02d9b7.txt,ok,40,20,1,0,14,14,9,21,5,18
8def77f4-1f38-4321-be48-ef60076a8239.txt,ok,135,92,1,0,14,79,37,112,28,82
8e0d5e3a-b17c-4ef7-9c51-9934fd5b848b.txt,ok,24,4,0,0,14,0,0,1,6,1
8e1798a4-017c-42c0-b4b4-45c239003aa8.txt,ok,69,45,1,0,14,35,21,50,9,38
8e253296-691f-4a2b-94b7-14f413d967a9.txt,ok,35,18,1,0,14,13,6,17,2,16
8e2844b6-2ea7-4b7e-899b-03a3185f4288.txt,ok,78,44,1,0,14,41,21,58,19,50
8e58b6fc-c9d8-473c-9b4f-24f1db1af402.txt,ok,101,70,1,0,14,56,16,94,16,67
8e7808ff-a40d-4600-8c7a-7252967bc638.txt,ok,44,23,1,0,14,17,12,25,6,20
8ee15c7e-6d07-4f7a-b308-44da5fdb8c3b.txt,ok,176,96,1,0,14,101,39,151,65,123
8ee365b4-d9f3-4098-b4cc-3f955261877f.txt,ok,55,37,1,0,14,9,6,55,3,16
8ee96695-19b2-4cdc-a5cb-a7f8a510b2e2.txt,ok,66,40,1,0,14,32,18,48,11,35
8efda6f5-4de3-48bb-8818-c905aed8e6aa.txt,ok,37,19,1,0,14,14,6,18,3,18
8f05caf3-68f3-4b53-8714-8a8412510f2e.txt,ok,154,96,1,0,14,114,35,132,43,128
8f072b8c-3cec-4eb8-8e05-7234cbe25719.txt,ok,44,26,1,0,14,20,6,24,3,24
8f136853-4ce2-4c56-bb30-e65e4503354d.txt,ok,24,4,0,0,14,0,0,1,6,1
8f306f4c-e241-4182-b452-4228f3cb50fa.txt,ok,24,4,0,0,14,0,0,1,6,1
8f3e96bb-b706-476d-8f5f-c9cab790a614.txt,ok,58,36,1,0,14,33,10,41,7,38
8f3fd32e-37c5-4060-84c8-8caaf98bd2ce.txt,ok,224,114,1,0,14,173,45,207,95,197
8f41a7dd-6d23-44b7-82ef-5e5ac4834c55.txt,ok,54,34,1,0,14,25,9,36,5,28
8f799d6f-c3ea-44be-83a3-3b6b996273ce.txt,ok,24,4,0,0,14,0,0,1,6,1
8f83e15e-a512-494f-b9a6-e55f6cd43e43.txt,ok,92,40,1,0,14,55,17,60,37,60
8f9ce741-dac9-4b27-946e-56400c3d653d.txt,ok,24,6,1,0,14,0,0,4,3,2
8f9ea713-af70-4d31-857d-4413de2bd7fb.txt,ok,74,33,1,0,14,40,21,57,26,47
8fd20752-2123-4486-9395-a1e4922920bd.txt,ok,53,36,1,0,14,15,6,47,2,21
8fd9fc80-4796-46a4-8502-2cde6c427bd1.txt,ok,62,40,1,0,14,31,18,40,7,35
8fe5deb7-230d-412d-872a-c8cd890f2364.txt,ok,96,75,1,0,14,39,10,102,6,48
8fea2c66-d13e-4553-9532-2cffaacef0e6.txt,ok,52,32,1,0,14,15,6,43,5,22
90074961-ee6d-4198-ade3-ae04136c69c0.txt,ok,77,49,1,0,14,41,21,51,13,47
9017dd78-80f0-4937-bda9-a7d638099a4e.txt,ok,24,4,0,0,14,0,0,1,6,1
901fb3f5-4e84-4f75-a4dd-a640257c835e.txt,ok,24,7,1,0,14,1,0,4,2,3
9040c785-6e60-44c5-8da0-32ba6b3669f6.txt,ok,50,29,1,0,14,23,8,32,6,28
90442a9c-5796-4b7e-9e52-47080771047e.txt,ok,67,44,1,0,14,34,18,45,8,38
90786251-5c80-4681-a340-29279ceb463e.txt,ok,100,46,1,0,14,61,18,66,39,66
90a3591b-f70d-492e-80ad-5dc5ebfbb857.txt,ok,76,45,1,0,14,42,21,56,16,49
90ac6720-94e9-4f4d-9055-40f1b4e6742c.txt,ok,136,85,1,0,14,99,31,116,36,110
90ae7840-cbde-4369-b73c-5844f72381bb.txt,ok,25,8,1,0,14,2,0,4,2,4
90bdaeff-f684-47ac-b63c-c31b8786a7b8.txt,ok,37,19,1,0,14,13,6,17,3,16
90c15d7f-65b7-48ec-b702-22d5fea4cebd.txt,ok,63,37,1,0,14,32,21,42,11,37
90cc1d0a-8f58-43c9-b318-ffdf6be377df.txt,ok,155,90,1,0,14,109,25,135,50,128
90d1a59b-8394-45c3-82c8-882583490a85.txt,ok,24,4,0,0,14,0,0,1,6,1
90d54924-aae2-466b-91f8-2442d4498c90.txt,ok,63,39,1,0,14,35,10,47,9,41
90f246aa-db68-4d82-ac8f-c0a7ff89fbae.txt,ok,149,88,1,0,14,111,35,129,46,123
90f7208d-d5e0-45f9-af5e-37c833981dbe.txt,ok,73,40,1,0,14,42,17,55,18,49
9111bfc4-a31d-4140-b7b9-ded0c6fa25c4.txt,ok,109,65,1,0,14,58,28,88,29,71
91158d88-05b0-4c2b-b546-c24bcd1570cd.txt,ok,54,34,1,0,14,24,15,36,5,27
911d6ed1-d7c3-4235-9e65-7e2fe0db4cd5.txt,ok,111,73,1,0,14,68,20,98,23,81
91417202-957f-4534-a77e-fc3d760276d8.txt,ok,42,20,1,0,14,17,9,21,7,20
91491998-10a1-41dd-b8fc-c03884652126.txt,ok,74,44,1,0,14,41,21,55,15,47
917f06c3-c244-42ab-a7dc-ee22cec061ad.txt,ok,24,4,0,0,14,0,0,1,6,1
9180c8c7-ff63-4864-87af-b8144802f1d2.txt,ok,191,115,1,0,14,145,36,169,61,162
918fc34b-99ed-49c5-8181-75618449ea78.txt,ok,24,4,0,0,14,0,0,1,6,1
91919395-2085-4121-bab0-1b9c758ee4c0.txt,ok,57,38,1,0,14,31,8,38,4,36
91ac2b7b-ece8-4258-ad87-5d71e0204112.txt,ok,73,49,1,0,14,39,21,49,9,43
91ac7a5f-64c9-4786-993a-51b2dc419ba1.txt,ok,26,9,1,0,14,3,0,4,2,5
91cb7117-4ce9-4c0d-b828-1d04fc7bd644.txt,ok,157,98,1,0,14,115,35,137,44,127
9207f94c-bae2-420a-bd52-921b69ae2be0.txt,ok,158,100,1,0,14,116,35,135,43,130
9212b851-7959-4636-aa7b-5daf5df5b940.txt,ok,84,54,1,0,14,48,21,63,15,53
922b5b5c-5fc3-4288-b148-0c6d3b7922d5.txt,ok,38,20,0,0,14,15,6,18,4,19
9240005d-4c72-4848-b614-875b1d202632.txt,ok,88,60,1,0,14,52,33,64,13,57
92583f35-6df2-463d-ac6c-58df912cd1e4.txt,ok,46,25,1,0,14,19,12,27,6,22
92652ff7-e4b5-4104-99c7-754c50fd9352.txt,ok,153,92,1,0,14,111,35,131,46,125
92670ddb-370e-4392-a9a0-e9df5c08b8f6.txt,ok,24,4,0,0,14,0,0,1,6,1
926811ed-b506-4ec7-a19b-6207a560152f.txt,ok,82,44,1,0,14,34,18,78,23,43
9269daed-365f-437a-90f9-e54dade29178.txt,ok,108,52,1,0,14,65,19,74,41,71
926f7bd8-770a-41e1-8b51-8a976c7c75ad.txt,ok,131,72,1,0,14,95,30,113,44,106
92757937-e8c3-4e19-aa51-a4b433771e00.txt,ok,55,32,1,0,14,28,12,35,8,33
92c3d0a0-e0fd-4870-a9d6-cc80387cadee.txt,ok,24,4,0,0,14,0,0,1,6,1
92f0da7a-727c-4c2a-8745-08ca26f71453.txt,ok,66,39,1,0,14,34,22,46,12,38
93036f08-d2e7-415d-992a-4c7df7e5731d.txt,ok,36,20,1,0,14,15,5,18,1,18
930eb8a6-31b2-4eec-9cee-1416487d31a4.txt,ok,39,18,1,0,14,13,9,20,6,16
931f0274-a2b4-4d30-81d0-4a3b1d4309be.txt,ok,73,49,1,0,14,42,21,46,9,45
932197c4-3a27-4e3f-8f70-44e251e7d09e.txt,ok,55,37,1,0,14,15,6,50,3,22
933ea8c4-dc77-455a-b3b7-8e117cda50ae.txt,ok,176,114,1,0,14,113,35,179,47,127
9351c9e9-bed4-4443-885f-672899cc2c67.txt,ok,110,49,1,0,14,69,24,73,46,76
93549200-5667-4bb0-8438-ca2efeb5626b.txt,ok,57,32,1,0,14,26,18,40,10,30
936b2b30-4c1f-45e4-86fb-dc0c7e11445b.txt,ok,158,99,1,0,14,115,35,140,44,130
936cc66a-c565-4e9c-84a9-36061a647845.txt,ok,41,23,1,0,14,16,6,24,3,18
936dd103-8812-4d89-81cd-2e050e2c8b88.txt,ok,178,92,1,0,14,130,40,162,71,146
93773eee-20f4-442c-9d6c-2c097e935510.txt,ok,116,74,1,0,14,80,25,100,27,91
937ac58e-db91-43ad-a12e-88147cbd1c7d.txt,ok,80,33,1,0,14,43,6,46,32,51
938279ad-84ce-425a-ad61-70b94ed05884.txt,ok,44,26,1,0,14,13,6,31,3,18
938bed33-f6d9-4263-bcf9-6243966fcebb.txt,ok,24,4,0,0,14,0,0,1,6,1
93974a87-633e-4e72-8521-8174cdf2ae7b.txt,ok,67,44,1,0,14,34,21,48,8,38
939bf53f-d249-4b9f-a9b5-5bd4a3cabb6b.txt,ok,75,44,1,0,14,42,21,56,16,49
93a37209-125c-4336-86cc-be70b9e406ec.txt,ok,24,4,0,0,14,0,0,1,6,1
93be34b4-f9a2-4a5c-b17d-8cae8435d8df.txt,ok,75,45,1,0,14,40,24,54,15,45
93c6495d-eab5-4ee4-b92d-b4ab7eba2a30.txt,ok,41,21,1,0,14,15,9,22,5,18
93d50fb2-971c-441f-87d2-993990ad515b.txt,ok,24,4,0,0,14,0,0,1,6,1
93e49bbf-b01a-478a-a8e8-7aef5b4c1478.txt,ok,56,38,1,0,14,20,7,46,3,23
93f3bac6-1d45-4ce9-9aeb-82f3a12a22ae.txt,ok,128,66,1,0,14,93,30,107,47,104
94101231-66a1-40d6-883f-bc8447d77e5c.txt,ok,50,30,1,0,14,23,15,30,5,26
94316f67-e79e-4f92-af16-cf5ad7b7d3ea.txt,ok,44,25,1,0,14,19,9,26,4,22
9434ad7b-1d3e-4d3e-b031-fd3593d96639.txt,ok,24,7,1,0,14,1,0,4,2,3
94377f0e-ba2c-40ad-9bd1-585272b869e6.txt,ok,109,49,1,0,14,68,21,71,45,74
94738b71-59a9-49f6-a012-f805ed34df03.txt,ok,76,46,1,0,14,43,21,56,15,48
947b79f8-a536-43d4-b9b8-77815c208478.txt,ok,63,26,0,0,14,34,2,29,23,37
94afb0a2-9232-4ca6-b6cc-a8e1f19fbdc5.txt,ok,63,38,1,0,14,32,21,41,10,36
94d6ddf2-8f55-4da4-93b2-e664fab27d36.txt,ok,65,40,1,0,14,35,21,42,10,38
94fa2377-8391-4279-b9a1-79c194dda158.txt,ok,58,36,1,0,14,27,9,42,7,31
95320875-d799-4480-aac9-effdb1b09a45.txt,ok,24,4,0,0,14,0,0,1,6,1
9552dfbe-798b-4a6f-a29c-85347505dfb7.txt,ok,152,82,1,0,14,113,35,134,55,124
9561f00d-e3ce-49f7-8657-615ab01fb1c8.txt,ok,61,36,1,0,14,29,18,40,10,33
957cadf4-4a61-45c9-bb7b-acded9d7179b.txt,ok,152,95,1,0,14,111,35,133,42,123
9587fef2-4387-40e0-a456-fb3dcd8f7c60.txt,ok,72,30,1,0,14,39,21,57,27,44
958d0a4b-c142-475e-874a-9b21633107c3.txt,ok,24,4,0,0,14,0,0,1,6,1
9598426b-78a3-456b-aebf-b58dfa1a0a84.txt,ok,101,56,1,0,14,64,24,68,30,69
959bf7f4-5ab5-463c-8f43-68908d204658.txt,ok,146,91,1,0,14,104,25,129,40,116
95ad0405-ec9e-4464-a708-750296dc1548.txt,ok,37,20,1,0,14,14,6,19,2,17
95d9e0e8-aac2-4bc0-b581-dd067939e06f.txt,ok,27,9,0,0,14,4,0,7,4,5
95e4e739-3f06-4975-8376-cce5fdb1685f.txt,ok,24,4,0,0,14,0,0,1,6,1
95ef3bad-713e-4d9a-b292-4ad3490bef21.txt,ok,149,91,1,0,14,109,35,129,43,122
95f529ca-cb2a-4cb0-b032-1cab6bbe731e.txt,ok,35,18,1,0,14,10,6,18,2,12
95fe7baf-4db9-425a-985d-0390e202c615.txt,ok,24,4,0,0,14,0,0,1,6,1
